timestamp,open,high,low,close,volume
2025-05-13 00:40:00,2469.06,2469.61,2458.1,2459.52,1258.5094
2025-05-13 00:35:00,2466.41,2470.19,2462.31,2469.07,1947.3433
2025-05-13 00:30:00,2472.21,2472.37,2462.28,2466.45,2103.2105
2025-05-13 00:25:00,2476.48,2477.38,2466.76,2472.2,1842.5081
2025-05-13 00:20:00,2479.74,2480.61,2470.54,2476.47,2608.9081
2025-05-13 00:15:00,2477.67,2481.69,2470.07,2479.73,2455.5844
2025-05-13 00:10:00,2485.0,2486.44,2474.8,2477.68,2764.5992
2025-05-13 00:05:00,2488.06,2493.59,2484.28,2485.01,2082.7058
2025-05-13 00:00:00,2495.48,2495.79,2488.06,2488.06,1527.1414
2025-05-12 23:55:00,2491.68,2497.58,2490.0,2495.47,2395.9458
2025-05-12 23:50:00,2492.47,2496.0,2491.3,2491.69,1953.6154
2025-05-12 23:45:00,2491.6,2493.47,2491.28,2492.47,955.9428
2025-05-12 23:40:00,2491.61,2494.1,2491.2,2491.6,569.8951
2025-05-12 23:35:00,2490.74,2494.06,2488.24,2491.61,918.8023
2025-05-12 23:30:00,2496.49,2497.0,2490.45,2490.74,628.2562
2025-05-12 23:25:00,2497.05,2499.7,2496.34,2496.49,636.0471
2025-05-12 23:20:00,2496.48,2500.36,2496.34,2497.04,1623.7162
2025-05-12 23:15:00,2490.23,2496.49,2490.23,2496.49,1195.5245
2025-05-12 23:10:00,2492.41,2493.75,2489.25,2490.23,699.7552
2025-05-12 23:05:00,2491.46,2492.44,2488.66,2492.42,759.505
2025-05-12 23:00:00,2485.85,2491.66,2485.43,2491.46,849.6936
2025-05-12 22:55:00,2490.02,2490.02,2485.57,2485.85,559.9376
2025-05-12 22:50:00,2494.33,2494.33,2488.28,2490.02,687.1739
2025-05-12 22:45:00,2492.01,2497.52,2490.84,2494.32,1063.0396
2025-05-12 22:40:00,2494.31,2496.74,2489.04,2492.0,1611.7712
2025-05-12 22:35:00,2489.45,2495.48,2489.17,2494.31,1633.2425
2025-05-12 22:30:00,2483.63,2489.45,2482.8,2489.44,1013.8625
2025-05-12 22:25:00,2483.12,2487.43,2482.01,2483.62,1125.5146
2025-05-12 22:20:00,2483.09,2485.63,2482.41,2483.12,619.3243
2025-05-12 22:15:00,2481.4,2486.99,2481.4,2483.09,753.1232
2025-05-12 22:10:00,2483.1,2485.43,2481.41,2481.41,872.4292
2025-05-12 22:05:00,2484.2,2487.62,2482.42,2483.1,1439.8202
2025-05-12 22:00:00,2479.81,2484.2,2474.0,2484.2,897.1418
2025-05-12 21:55:00,2480.57,2484.45,2476.2,2479.82,1077.5662
2025-05-12 21:50:00,2474.38,2480.64,2472.47,2480.57,1319.4255
2025-05-12 21:45:00,2479.92,2480.59,2474.2,2474.38,746.61
2025-05-12 21:40:00,2481.65,2481.82,2476.63,2479.91,662.0172
2025-05-12 21:35:00,2475.63,2481.84,2475.27,2481.64,936.0729
2025-05-12 21:30:00,2468.95,2477.39,2467.32,2475.64,1511.5674
2025-05-12 21:25:00,2478.88,2479.34,2468.88,2468.96,2014.8041
2025-05-12 21:20:00,2479.04,2479.28,2475.84,2478.88,972.2067
2025-05-12 21:15:00,2477.9,2484.89,2474.98,2479.05,1243.2882
2025-05-12 21:10:00,2480.51,2481.63,2477.89,2477.89,611.0911
2025-05-12 21:05:00,2489.44,2489.44,2478.07,2480.52,5134.6933
2025-05-12 21:00:00,2485.65,2491.89,2482.66,2489.44,1651.6471
2025-05-12 20:55:00,2493.74,2494.39,2485.42,2485.65,1158.4643
2025-05-12 20:50:00,2476.95,2496.0,2475.56,2493.74,3125.3579
2025-05-12 20:45:00,2480.04,2481.09,2474.37,2476.94,1635.4804
2025-05-12 20:40:00,2483.49,2487.44,2479.81,2480.03,2267.6612
2025-05-12 20:35:00,2477.52,2483.49,2474.8,2483.48,5996.2958
2025-05-12 20:30:00,2469.75,2478.81,2468.77,2477.51,4240.4256
2025-05-12 20:25:00,2465.43,2472.37,2464.4,2469.75,3627.773
2025-05-12 20:20:00,2463.32,2466.6,2456.7,2465.44,1575.3211
2025-05-12 20:15:00,2458.19,2463.62,2456.98,2463.32,1640.1724
2025-05-12 20:10:00,2453.92,2459.07,2452.26,2458.19,1550.4598
2025-05-12 20:05:00,2455.66,2459.29,2453.02,2453.91,1608.1951
2025-05-12 20:00:00,2460.35,2465.91,2453.39,2455.66,1618.7239
2025-05-12 19:55:00,2457.55,2462.5,2453.68,2460.36,1761.2088
2025-05-12 19:50:00,2459.64,2462.04,2457.2,2457.56,1593.4408
2025-05-12 19:45:00,2450.08,2460.77,2450.08,2459.63,1830.7166
2025-05-12 19:40:00,2454.99,2455.0,2445.79,2450.01,2824.6338
2025-05-12 19:35:00,2461.11,2462.35,2454.78,2455.0,2046.2516
2025-05-12 19:30:00,2454.65,2463.57,2454.23,2461.11,1908.4439
2025-05-12 19:25:00,2462.82,2462.94,2450.11,2454.64,2361.5673
2025-05-12 19:20:00,2460.95,2467.39,2459.22,2462.82,2434.7134
2025-05-12 19:15:00,2451.69,2465.19,2451.69,2460.95,3953.9904
2025-05-12 19:10:00,2453.99,2456.28,2447.61,2451.69,3775.1075
2025-05-12 19:05:00,2450.71,2456.84,2447.97,2453.99,4819.9883
2025-05-12 19:00:00,2435.05,2451.69,2428.89,2450.71,7519.1224
2025-05-12 18:55:00,2432.82,2444.57,2432.46,2435.05,7350.2925
2025-05-12 18:50:00,2412.92,2435.76,2412.1,2432.83,13327.105
2025-05-12 18:45:00,2448.09,2454.42,2406.63,2412.89,28632.1337
2025-05-12 18:40:00,2442.88,2452.09,2440.89,2448.09,3993.5104
2025-05-12 18:35:00,2438.52,2447.89,2437.16,2442.88,4477.5446
2025-05-12 18:30:00,2445.6,2452.06,2435.95,2438.51,7363.3488
2025-05-12 18:25:00,2461.65,2463.9,2439.61,2445.59,8743.2919
2025-05-12 18:20:00,2474.36,2474.87,2461.56,2461.64,2507.2391
2025-05-12 18:15:00,2461.33,2474.79,2460.11,2474.35,2921.8913
2025-05-12 18:10:00,2453.03,2465.4,2451.71,2461.32,5053.4678
2025-05-12 18:05:00,2483.82,2484.88,2451.71,2453.03,11297.1972
2025-05-12 18:00:00,2476.39,2485.16,2475.97,2483.82,3603.1138
2025-05-12 17:55:00,2477.98,2479.07,2471.36,2476.38,1881.5176
2025-05-12 17:50:00,2468.75,2478.94,2467.47,2477.99,2719.9571
2025-05-12 17:45:00,2481.41,2486.76,2465.01,2468.75,6478.7047
2025-05-12 17:40:00,2486.84,2487.33,2479.95,2481.41,3594.9477
2025-05-12 17:35:00,2492.1,2493.68,2486.71,2486.85,2121.1559
2025-05-12 17:30:00,2493.65,2495.48,2489.79,2492.09,1182.4987
2025-05-12 17:25:00,2491.73,2495.48,2488.44,2493.65,1101.6814
2025-05-12 17:20:00,2502.03,2502.03,2485.71,2491.72,4331.1017
2025-05-12 17:15:00,2504.31,2507.2,2501.01,2502.03,1683.7644
2025-05-12 17:10:00,2507.61,2508.44,2504.2,2504.31,1274.2836
2025-05-12 17:05:00,2503.29,2512.36,2503.1,2507.62,1782.7188
2025-05-12 17:00:00,2500.58,2503.34,2496.92,2503.29,1691.9329
2025-05-12 16:55:00,2504.52,2505.83,2498.93,2500.58,913.9122
2025-05-12 16:50:00,2506.57,2508.24,2501.66,2504.52,1270.6963
2025-05-12 16:45:00,2501.3,2508.55,2501.3,2506.57,2891.2331
2025-05-12 16:40:00,2493.21,2501.87,2491.84,2501.3,1498.0044
2025-05-12 16:35:00,2499.18,2499.54,2493.07,2493.2,1397.4505
2025-05-12 16:30:00,2498.06,2504.72,2496.88,2499.17,2981.4314
2025-05-12 16:25:00,2499.04,2502.07,2495.9,2498.06,1911.1098
2025-05-12 16:20:00,2496.23,2502.5,2493.83,2499.04,2967.7879
2025-05-12 16:15:00,2489.71,2498.49,2489.35,2496.23,4170.0619
2025-05-12 16:10:00,2479.13,2489.97,2475.99,2489.71,7198.2949
2025-05-12 16:05:00,2478.6,2485.22,2470.66,2479.12,8426.1532
2025-05-12 16:00:00,2486.91,2494.7,2477.08,2478.61,9517.3512
2025-05-12 15:55:00,2494.47,2496.5,2481.49,2486.92,6698.3732
2025-05-12 15:50:00,2485.28,2495.14,2481.71,2494.48,6716.77
2025-05-12 15:45:00,2493.33,2498.12,2482.59,2485.25,9082.123
2025-05-12 15:40:00,2495.88,2495.99,2488.15,2493.33,4488.367
2025-05-12 15:35:00,2506.06,2508.18,2495.87,2495.87,3005.4097
2025-05-12 15:30:00,2502.39,2510.3,2498.01,2506.05,2149.9269
2025-05-12 15:25:00,2501.99,2511.45,2500.78,2502.38,2480.0129
2025-05-12 15:20:00,2510.64,2514.46,2499.85,2501.99,4421.5261
2025-05-12 15:15:00,2507.53,2515.38,2503.31,2510.65,5932.0974
2025-05-12 15:10:00,2496.6,2510.3,2494.35,2507.53,3542.3172
2025-05-12 15:05:00,2489.96,2503.79,2487.7,2496.6,14082.1292
2025-05-12 15:00:00,2505.94,2513.69,2478.0,2489.95,12467.7735
2025-05-12 14:55:00,2504.08,2512.22,2503.55,2505.94,4726.8264
2025-05-12 14:50:00,2518.8,2520.45,2502.74,2504.08,7236.4986
2025-05-12 14:45:00,2530.62,2530.65,2516.22,2518.79,6977.9954
2025-05-12 14:40:00,2525.77,2535.97,2525.77,2530.62,6973.5303
2025-05-12 14:35:00,2516.68,2527.2,2512.83,2525.77,4770.8421
2025-05-12 14:30:00,2510.43,2523.99,2488.81,2516.7,27611.9156
2025-05-12 14:25:00,2536.44,2538.17,2500.01,2510.43,29162.5702
2025-05-12 14:20:00,2556.18,2557.27,2536.0,2536.45,7041.9516
2025-05-12 14:15:00,2556.65,2564.52,2552.11,2556.19,3033.6216
2025-05-12 14:10:00,2560.4,2562.74,2552.82,2556.65,3474.6547
2025-05-12 14:05:00,2567.6,2570.14,2560.39,2560.4,5357.1217
2025-05-12 14:00:00,2558.2,2568.62,2552.29,2567.61,4293.3617
2025-05-12 13:55:00,2563.94,2564.4,2557.1,2558.2,2766.7853
2025-05-12 13:50:00,2561.82,2575.98,2561.55,2563.93,7155.6339
2025-05-12 13:45:00,2558.01,2564.39,2551.2,2561.81,5107.3278
2025-05-12 13:40:00,2554.85,2561.76,2545.56,2558.0,6346.1224
2025-05-12 13:35:00,2558.07,2565.91,2548.21,2554.85,5010.5724
2025-05-12 13:30:00,2557.81,2573.7,2548.32,2558.07,9358.7235
2025-05-12 13:25:00,2557.23,2566.87,2555.8,2557.8,3459.2417
2025-05-12 13:20:00,2556.37,2559.8,2553.67,2557.23,2045.8982
2025-05-12 13:15:00,2562.32,2576.29,2552.49,2556.37,10505.0708
2025-05-12 13:10:00,2546.39,2564.52,2545.78,2562.31,3515.9117
2025-05-12 13:05:00,2550.77,2551.3,2543.77,2546.39,1892.6546
2025-05-12 13:00:00,2549.69,2555.17,2549.69,2550.78,1807.799
2025-05-12 12:55:00,2559.31,2560.25,2549.68,2549.68,2642.5243
2025-05-12 12:50:00,2554.76,2559.91,2551.51,2559.34,3161.9653
2025-05-12 12:45:00,2555.64,2555.64,2549.55,2554.76,1470.5708
2025-05-12 12:40:00,2552.2,2556.25,2548.13,2555.65,2266.4112
2025-05-12 12:35:00,2547.9,2554.0,2546.33,2552.21,2810.6349
2025-05-12 12:30:00,2547.02,2549.75,2540.3,2547.89,3053.3519
2025-05-12 12:25:00,2549.06,2555.65,2544.37,2547.02,4355.0073
2025-05-12 12:20:00,2543.09,2551.67,2540.01,2549.06,4032.7529
2025-05-12 12:15:00,2544.23,2545.77,2539.11,2543.09,3031.7319
2025-05-12 12:10:00,2540.54,2545.0,2538.9,2544.23,1839.602
2025-05-12 12:05:00,2538.7,2542.44,2533.2,2540.54,2782.2273
2025-05-12 12:00:00,2530.58,2539.7,2529.39,2538.7,2348.5195
2025-05-12 11:55:00,2533.73,2534.45,2524.08,2530.59,2592.8813
2025-05-12 11:50:00,2538.38,2540.49,2522.0,2533.72,6056.8101
2025-05-12 11:45:00,2541.99,2548.89,2533.11,2538.39,4835.0167
2025-05-12 11:40:00,2555.98,2556.78,2541.02,2541.99,2320.1186
2025-05-12 11:35:00,2553.07,2556.43,2551.83,2555.97,995.8161
2025-05-12 11:30:00,2554.49,2554.76,2545.52,2553.07,1997.0566
2025-05-12 11:25:00,2554.85,2560.5,2553.8,2554.49,834.3261
2025-05-12 11:20:00,2556.36,2556.37,2549.07,2554.84,2535.5241
2025-05-12 11:15:00,2564.5,2564.5,2554.53,2556.36,1857.2218
2025-05-12 11:10:00,2565.96,2567.5,2560.13,2564.49,2563.2589
2025-05-12 11:05:00,2560.23,2566.19,2559.18,2565.96,1482.1804
2025-05-12 11:00:00,2560.53,2565.33,2556.79,2560.24,1938.2801
2025-05-12 10:55:00,2555.98,2561.96,2555.98,2560.52,1111.0932
2025-05-12 10:50:00,2558.01,2558.5,2553.63,2555.97,656.5682
2025-05-12 10:45:00,2556.07,2559.55,2552.0,2558.01,2420.9076
2025-05-12 10:40:00,2563.44,2563.86,2555.26,2556.06,2543.027
2025-05-12 10:35:00,2556.2,2563.69,2553.85,2563.45,2405.3645
2025-05-12 10:30:00,2550.06,2556.5,2547.83,2556.2,2256.5968
2025-05-12 10:25:00,2543.72,2550.5,2543.49,2550.07,1503.127
2025-05-12 10:20:00,2548.91,2552.77,2542.84,2543.79,1684.3779
2025-05-12 10:15:00,2548.55,2554.29,2547.01,2548.91,1945.3388
2025-05-12 10:10:00,2545.03,2551.6,2542.57,2548.55,1319.6865
2025-05-12 10:05:00,2548.43,2559.04,2542.99,2545.03,4460.3223
2025-05-12 10:00:00,2550.78,2555.75,2540.19,2548.43,4879.7483
2025-05-12 09:55:00,2549.09,2553.76,2547.73,2550.77,1489.3869
2025-05-12 09:50:00,2550.94,2554.18,2548.27,2549.09,1796.7306
2025-05-12 09:45:00,2559.57,2561.24,2548.57,2550.94,2680.0453
2025-05-12 09:40:00,2558.99,2560.66,2552.84,2559.57,2377.6735
2025-05-12 09:35:00,2562.9,2564.29,2555.01,2559.0,3303.4362
2025-05-12 09:30:00,2569.66,2570.12,2560.98,2562.89,1867.5389
2025-05-12 09:25:00,2569.18,2571.86,2562.65,2569.67,4475.3091
2025-05-12 09:20:00,2570.71,2574.41,2564.2,2569.18,2963.4209
2025-05-12 09:15:00,2567.65,2577.72,2567.65,2570.71,2419.7536
2025-05-12 09:10:00,2572.89,2575.16,2567.42,2567.66,2145.5881
2025-05-12 09:05:00,2569.63,2578.84,2567.63,2572.88,3115.4217
2025-05-12 09:00:00,2577.55,2582.64,2565.99,2569.64,5427.5314
2025-05-12 08:55:00,2580.35,2581.45,2573.62,2577.55,3071.535
2025-05-12 08:50:00,2569.28,2585.83,2568.93,2580.34,8184.7578
2025-05-12 08:45:00,2573.42,2574.98,2566.14,2569.28,3951.7296
2025-05-12 08:40:00,2559.82,2576.39,2556.03,2573.41,9022.2871
2025-05-12 08:35:00,2552.99,2561.2,2550.51,2559.82,3836.8342
2025-05-12 08:30:00,2546.15,2553.94,2542.04,2552.99,2691.8277
2025-05-12 08:25:00,2539.59,2546.74,2537.0,2546.15,4862.4013
2025-05-12 08:20:00,2555.21,2555.21,2535.42,2539.59,4245.1203
2025-05-12 08:15:00,2544.72,2555.78,2541.49,2555.2,3294.0708
2025-05-12 08:10:00,2547.9,2548.83,2531.53,2544.72,5855.5484
2025-05-12 08:05:00,2547.13,2551.4,2537.57,2547.89,7123.353
2025-05-12 08:00:00,2554.78,2555.64,2539.27,2547.13,6123.5055
2025-05-12 07:55:00,2556.88,2556.88,2539.89,2554.77,6728.2747
2025-05-12 07:50:00,2550.3,2566.37,2547.49,2556.88,11464.4856
2025-05-12 07:45:00,2572.43,2573.12,2529.05,2550.29,18124.1674
2025-05-12 07:40:00,2587.52,2590.0,2556.66,2572.42,18369.5224
2025-05-12 07:35:00,2609.64,2610.83,2587.52,2587.52,15206.9614
2025-05-12 07:30:00,2598.73,2624.0,2591.11,2609.65,27228.2318
2025-05-12 07:25:00,2583.19,2604.0,2577.94,2598.74,18821.4158
2025-05-12 07:20:00,2562.0,2583.33,2560.12,2583.2,7131.9546
2025-05-12 07:15:00,2573.5,2576.16,2557.99,2562.01,8720.8218
2025-05-12 07:10:00,2556.7,2575.0,2553.21,2573.49,8936.0968
2025-05-12 07:05:00,2560.9,2571.66,2544.72,2556.71,19242.238
2025-05-12 07:00:00,2517.7,2563.31,2517.7,2560.89,29668.6212
2025-05-12 06:55:00,2515.99,2520.76,2515.99,2517.69,1213.8082
2025-05-12 06:50:00,2517.24,2519.75,2514.99,2516.0,1464.6166
2025-05-12 06:45:00,2508.8,2521.61,2508.54,2517.25,3300.1259
2025-05-12 06:40:00,2509.55,2510.08,2507.04,2508.81,1236.3253
2025-05-12 06:35:00,2506.92,2512.0,2506.91,2509.54,1272.1418
2025-05-12 06:30:00,2508.09,2510.0,2504.82,2506.91,1775.1631
2025-05-12 06:25:00,2504.18,2508.93,2504.15,2508.08,1968.3661
2025-05-12 06:20:00,2496.03,2505.0,2493.95,2504.2,1470.7181
2025-05-12 06:15:00,2497.68,2498.12,2489.31,2496.02,1182.7415
2025-05-12 06:10:00,2499.99,2500.39,2496.09,2497.68,1122.1927
2025-05-12 06:05:00,2494.39,2501.51,2493.2,2499.99,1643.3906
2025-05-12 06:00:00,2497.69,2498.96,2486.8,2494.38,2969.6422
2025-05-12 05:55:00,2494.48,2498.2,2493.27,2497.69,1329.1519
2025-05-12 05:50:00,2501.44,2503.0,2494.27,2494.47,1710.8685
2025-05-12 05:45:00,2502.18,2504.5,2500.02,2501.45,943.0478
2025-05-12 05:40:00,2497.16,2504.0,2497.16,2502.18,1025.387
2025-05-12 05:35:00,2494.58,2500.0,2493.76,2497.16,1748.4035
2025-05-12 05:30:00,2499.59,2504.74,2492.0,2494.58,1858.1251
2025-05-12 05:25:00,2504.66,2504.66,2497.24,2499.59,1982.214
2025-05-12 05:20:00,2510.98,2511.07,2498.81,2504.67,3209.458
2025-05-12 05:15:00,2509.67,2511.56,2506.31,2510.97,1222.7165
2025-05-12 05:10:00,2512.84,2514.5,2507.0,2509.67,1873.718
2025-05-12 05:05:00,2516.81,2517.0,2512.49,2512.84,829.674
2025-05-12 05:00:00,2518.49,2521.4,2515.36,2516.81,774.5285
2025-05-12 04:55:00,2520.6,2523.91,2518.49,2518.49,883.9181
2025-05-12 04:50:00,2516.87,2522.22,2516.86,2520.61,1576.4124
2025-05-12 04:45:00,2513.34,2517.4,2510.2,2516.87,1244.5495
2025-05-12 04:40:00,2513.04,2515.41,2510.99,2513.34,1206.7724
2025-05-12 04:35:00,2508.11,2516.25,2507.79,2513.03,1328.1798
2025-05-12 04:30:00,2511.07,2515.0,2507.68,2508.1,1618.0585
2025-05-12 04:25:00,2518.01,2518.01,2508.97,2511.07,1743.1243
2025-05-12 04:20:00,2522.37,2523.62,2517.36,2518.01,1183.8631
2025-05-12 04:15:00,2523.62,2527.5,2522.36,2522.37,1468.9402
2025-05-12 04:10:00,2515.9,2525.5,2514.05,2523.62,1178.8512
2025-05-12 04:05:00,2517.1,2519.39,2513.75,2515.89,1174.3943
2025-05-12 04:00:00,2520.01,2521.0,2516.21,2517.11,1025.8426
2025-05-12 03:55:00,2516.06,2520.01,2514.57,2520.0,1408.1424
2025-05-12 03:50:00,2515.6,2518.78,2514.7,2516.06,763.7358
2025-05-12 03:45:00,2514.3,2518.32,2511.32,2515.59,1029.3837
2025-05-12 03:40:00,2513.85,2516.25,2511.49,2514.31,1081.4876
2025-05-12 03:35:00,2519.6,2520.78,2511.63,2513.86,1463.3128
2025-05-12 03:30:00,2516.63,2519.6,2514.7,2519.6,1800.6552
2025-05-12 03:25:00,2524.52,2527.19,2515.9,2516.63,1413.5155
2025-05-12 03:20:00,2518.14,2524.53,2516.81,2524.53,1042.1652
2025-05-12 03:15:00,2516.29,2519.29,2510.64,2518.15,1254.4646
2025-05-12 03:10:00,2515.5,2519.49,2510.0,2516.28,1745.1155
2025-05-12 03:05:00,2518.0,2518.0,2511.1,2515.49,1829.0268
2025-05-12 03:00:00,2522.85,2522.85,2516.11,2518.01,1251.733
2025-05-12 02:55:00,2517.67,2523.0,2512.0,2522.85,1806.1185
2025-05-12 02:50:00,2518.07,2519.84,2515.05,2517.68,1204.5392
2025-05-12 02:45:00,2522.13,2528.49,2517.76,2518.07,1699.3728
2025-05-12 02:40:00,2526.3,2526.3,2519.22,2522.13,1090.8919
2025-05-12 02:35:00,2528.5,2530.82,2522.35,2526.3,2451.1105
2025-05-12 02:30:00,2517.14,2535.53,2517.13,2528.52,4535.0543
2025-05-12 02:25:00,2516.93,2517.59,2512.38,2517.13,1671.539
2025-05-12 02:20:00,2521.4,2524.51,2516.29,2516.94,1963.701
2025-05-12 02:15:00,2508.85,2522.27,2504.28,2521.41,2745.288
2025-05-12 02:10:00,2514.2,2515.59,2507.09,2508.85,1551.5028
2025-05-12 02:05:00,2512.58,2515.46,2507.17,2514.17,1624.4916
2025-05-12 02:00:00,2505.46,2512.81,2502.46,2512.59,1588.9511
2025-05-12 01:55:00,2512.28,2516.23,2504.27,2505.45,2271.0338
2025-05-12 01:50:00,2508.55,2513.5,2506.42,2512.27,1725.5894
2025-05-12 01:45:00,2509.64,2512.42,2504.63,2508.56,2254.609
2025-05-12 01:40:00,2500.44,2510.53,2499.92,2509.65,2530.4069
2025-05-12 01:35:00,2505.53,2506.86,2490.75,2500.42,4792.2245
2025-05-12 01:30:00,2518.27,2518.72,2504.01,2505.53,3660.2441
2025-05-12 01:25:00,2520.64,2522.4,2512.61,2518.27,1952.0985
